survey_id,customer_age,customer_gender,collected_at,hour,day_of_week,is_weekend,purchase_value,visit_duration_minutes,overall_score,nps_score,would_recommend,temperature_c,is_rainy
SRV_006236,55,male,2025-04-27 07:35:39.169785,7,6,1,20.11838313198009,53.03216613364617,3.4106649636211666,7,1,22.58511897444711,0
SRV_006237,44,male,2025-04-27 08:35:39.169785,8,6,1,24.820143268605573,46.26874821627691,3.630762413132326,8,1,11.543118280040215,1
SRV_006238,50,male,2025-04-27 09:35:39.169785,9,6,1,36.698970126225255,44.197645181335226,3.8412679779253396,7,1,19.005536796911375,0
SRV_006239,18,male,2025-04-27 10:35:39.169785,10,6,1,10.0,21.403818946838207,2.998035651660848,7,1,21.70998232695789,0
SRV_006240,61,female,2025-04-27 11:35:39.169785,11,6,1,40.7127086583357,58.01852176200366,3.2314174707078713,7,1,20.40749411393511,0
SRV_006241,51,female,2025-04-27 12:35:39.169785,12,6,1,38.38180554776104,61.833411411499135,2.7399895484607977,7,1,24.38053666087103,0
SRV_006242,21,male,2025-04-27 13:35:39.169785,13,6,1,10.0,21.16725656656822,3.0051618853708857,7,1,8.88989264906054,0
SRV_006243,34,male,2025-04-27 14:35:39.169785,14,6,1,10.343165394597403,15.0,3.467055733426725,8,1,10.052854581758382,0
SRV_006244,21,female,2025-04-27 15:35:39.169785,15,6,1,44.41027591696865,64.07489223519892,4.592124618231744,8,1,20.59002534816675,1
SRV_006245,60,male,2025-04-27 16:35:39.169785,16,6,1,33.684030709484496,44.38311862237494,3.9596214727357726,10,1,18.478394381057985,0
SRV_006246,43,female,2025-04-27 17:35:39.169785,17,6,1,18.215884239982486,30.844176405981173,3.342688216774952,8,1,17.920294591820443,0
SRV_006247,21,male,2025-04-27 18:35:39.169785,18,6,1,30.892830893910116,44.143121858386166,3.461957799255387,8,1,25.83837385891875,0
SRV_006248,18,male,2025-04-27 19:35:39.169785,19,6,1,44.04646281422316,64.74218405071996,3.3735999684472837,10,1,18.26165830540113,0
SRV_006249,24,male,2025-04-27 20:35:39.169785,20,6,1,35.57286078910523,61.99344448199888,2.9198779761093805,9,1,17.95448435416044,0
SRV_006250,47,female,2025-04-27 21:35:39.169785,21,6,1,39.09835723581594,73.68634066647375,4.033538663587155,8,1,31.08625897717851,1
SRV_006251,26,female,2025-04-27 22:35:39.169785,22,6,1,41.34756860508795,48.31828797173043,4.230843191953252,8,1,13.103633997276775,0
SRV_006252,52,male,2025-04-27 23:35:39.169785,23,6,1,58.06202679437672,72.74368227113143,3.2817807143552407,8,1,21.318681376666532,0
SRV_006253,25,female,2025-04-28 00:35:39.169785,0,0,0,51.98725934817077,77.99481716805518,4.407618292731512,7,1,23.218229703477654,0
SRV_006254,41,male,2025-04-28 01:35:39.169785,1,0,0,23.51664865565272,43.996027094388815,3.4833615449183943,9,1,19.58938056730383,0
SRV_006255,36,male,2025-04-28 02:35:39.169785,2,0,0,40.66400885320637,50.37721468987465,4.026306031609489,7,1,22.043268119489134,1
SRV_006256,53,female,2025-04-28 03:35:39.169785,3,0,0,52.66926425804461,82.3715065452377,4.6916584823667336,9,1,16.376326782221216,0
SRV_006257,60,female,2025-04-28 04:35:39.169785,4,0,0,45.76226251466618,66.04486845889514,3.060742835034151,8,1,16.619724033447397,0
SRV_006258,44,male,2025-04-28 05:35:39.169785,5,0,0,15.02839382109557,52.01717616574655,2.7213723842015947,7,1,16.24379823309644,1
SRV_006259,49,male,2025-04-28 06:35:39.169785,6,0,0,47.35957950760747,68.67454146349654,3.608179546449721,7,1,15.43798707893864,0
SRV_006260,31,female,2025-04-28 07:35:39.169785,7,0,0,11.323214061366095,26.26655865922513,2.7464248716987782,6,0,21.713625216271144,1
SRV_006261,35,female,2025-04-28 08:35:39.169785,8,0,0,35.951456158473405,51.07110138905582,3.1976978256139064,7,1,12.302750308615208,0
SRV_006262,45,female,2025-04-28 09:35:39.169785,9,0,0,17.08983857675439,22.714455056010515,3.714696706085253,8,1,12.782383002879078,1
SRV_006263,46,male,2025-04-28 10:35:39.169785,10,0,0,30.20329766658991,64.45707690663431,3.558055478996254,8,1,10.36821227167101,1
SRV_006264,33,female,2025-04-28 11:35:39.169785,11,0,0,28.632363069055486,47.60693684523824,3.562286163904023,7,1,17.628781350538198,0
SRV_006265,52,male,2025-04-28 12:35:39.169785,12,0,0,47.20893889473305,49.075448368242675,3.7664687690105376,7,1,24.43434699319959,0
SRV_006266,64,female,2025-04-28 13:35:39.169785,13,0,0,25.735184259570453,54.81515573689029,3.104556348461816,5,0,16.435638882163744,1
SRV_006267,48,male,2025-04-28 14:35:39.169785,14,0,0,41.42643692939137,50.607637777621704,3.7488911676027596,9,1,21.14073923521995,0
SRV_006268,21,male,2025-04-28 15:35:39.169785,15,0,0,55.979181980985175,81.50439735481797,3.7833425346639795,7,1,19.286964401470613,0
SRV_006269,54,male,2025-04-28 16:35:39.169785,16,0,0,55.28861575569094,70.4202757392048,4.300498292351973,10,1,29.48870012268645,1
SRV_006270,34,female,2025-04-28 17:35:39.169785,17,0,0,53.86634974710177,79.12965877228251,4.16137555051963,10,1,17.440388102309683,0
SRV_006271,56,female,2025-04-28 18:35:39.169785,18,0,0,10.479956286287946,16.48768906483971,3.3996035603155077,8,1,27.332618352770098,0
SRV_006272,63,male,2025-04-28 19:35:39.169785,19,0,0,19.46632777017453,42.243781672493164,3.3238422509223393,9,1,21.601448494111487,0
SRV_006273,43,female,2025-04-28 20:35:39.169785,20,0,0,13.782518108383858,25.813027345343052,3.0145345677115287,7,1,21.655376077282387,0
SRV_006274,56,female,2025-04-28 21:35:39.169785,21,0,0,18.72321888782239,20.788160436765875,2.709026326692114,6,0,21.160129679022802,0
SRV_006275,58,male,2025-04-28 22:35:39.169785,22,0,0,14.951132752581739,40.91538261205182,4.719881297218439,8,1,29.801839037513226,1
SRV_006276,21,female,2025-04-28 23:35:39.169785,23,0,0,10.0,28.1774510791017,3.1513564984646263,6,0,29.17218119534435,0
SRV_006277,47,female,2025-04-29 00:35:39.169785,0,1,0,21.612372512388397,35.416370140312296,3.6915660046315932,7,1,20.327677247804658,0
SRV_006278,47,male,2025-04-29 01:35:39.169785,1,1,0,43.8329740871752,58.47655353958749,4.101820871535451,8,1,19.479230500893138,0
SRV_006279,39,male,2025-04-29 02:35:39.169785,2,1,0,48.651398070211826,75.18888608054878,3.7559007175856776,8,1,12.681065242056928,0
SRV_006280,28,male,2025-04-29 03:35:39.169785,3,1,0,11.466237760126976,31.721616539106044,3.119993130304441,7,1,19.512053232529674,1
SRV_006281,19,male,2025-04-29 04:35:39.169785,4,1,0,23.432422146637624,49.25347580793334,3.0759270649521633,7,1,29.455426748875205,0
SRV_006282,61,male,2025-04-29 05:35:39.169785,5,1,0,47.776246483674115,67.81842810644012,2.9361913936346977,7,1,26.11231955359271,0
SRV_006283,29,female,2025-04-29 06:35:39.169785,6,1,0,50.75555526825422,80.57478539054972,4.688668059989355,8,1,21.522229321626924,0
SRV_006284,47,female,2025-04-29 07:35:39.169785,7,1,0,63.289408089223,69.28834299538454,3.710691707936853,9,1,12.156542277918739,1
SRV_006285,53,male,2025-04-29 08:35:39.169785,8,1,0,49.44404521377524,54.84160123244716,3.234774955452525,6,0,18.62028150348269,0
SRV_006286,35,female,2025-04-29 09:35:39.169785,9,1,0,60.41894316605763,85.62328864066943,4.662576031338947,9,1,14.201311810171582,0
SRV_006287,43,female,2025-04-29 10:35:39.169785,10,1,0,13.138084006384336,43.0996652202028,3.09508747346131,6,0,16.657862966403734,0
SRV_006288,24,female,2025-04-29 11:35:39.169785,11,1,0,12.603496248870028,37.47721950406428,3.27344756592595,10,1,17.455034701235675,0
SRV_006289,18,male,2025-04-29 12:35:39.169785,12,1,0,14.001440245037687,45.230559999053526,3.002053322220566,7,1,22.94674040102179,0
SRV_006290,43,female,2025-04-29 13:35:39.169785,13,1,0,10.0,39.22528311429753,2.411849470164084,7,1,25.457670400960765,1
SRV_006291,40,female,2025-04-29 14:35:39.169785,14,1,0,34.35899023304475,57.275138376110604,3.543494170033996,7,1,22.4201512394751,0
SRV_006292,43,male,2025-04-29 15:35:39.169785,15,1,0,10.0,15.0,3.1450430702563246,7,1,22.158412428799686,0
SRV_006293,62,male,2025-04-29 16:35:39.169785,16,1,0,21.03091234131942,39.7965631727261,3.131280245305728,7,1,27.018096578670516,0
SRV_006294,23,male,2025-04-29 17:35:39.169785,17,1,0,35.12953408292494,51.12395163767653,4.063012687494506,8,1,16.98018570608921,0
SRV_006295,23,female,2025-04-29 18:35:39.169785,18,1,0,10.353595728819444,35.65857012761898,3.524800089188247,10,1,15.52182955532475,0
SRV_006296,61,male,2025-04-29 19:35:39.169785,19,1,0,31.253395900979186,57.02673524041338,4.190079773612134,7,1,24.135447620432828,0
SRV_006297,25,female,2025-04-29 20:35:39.169785,20,1,0,32.4674139738931,37.01398912429654,3.0039664605835763,7,1,22.35075460924443,1
SRV_006298,41,female,2025-04-29 21:35:39.169785,21,1,0,18.5024371275853,25.85737164239137,3.587729252647224,8,1,21.038560305887923,0
SRV_006299,39,male,2025-04-29 22:35:39.169785,22,1,0,53.07628748147285,49.056464911225376,4.829994993975121,9,1,14.392289032746154,0
SRV_006300,36,female,2025-04-29 23:35:39.169785,23,1,0,44.867188842601706,81.51345760741279,4.005741021780869,9,1,26.03505044019925,0
SRV_006301,54,male,2025-04-30 00:35:39.169785,0,2,0,64.15763259857756,89.62594368722166,4.292356264297163,9,1,23.40358221633399,1
SRV_006302,35,male,2025-04-30 01:35:39.169785,1,2,0,22.92030904057165,38.52551468734607,3.3825141728588766,9,1,28.460152337898144,0
SRV_006303,48,female,2025-04-30 02:35:39.169785,2,2,0,30.068872102375728,52.24987944403698,3.837667133272095,7,1,16.888820331749976,0
SRV_006304,54,female,2025-04-30 03:35:39.169785,3,2,0,49.36756886893359,72.97394606382127,3.3125173828016123,6,0,24.167301944893627,1
SRV_006305,47,male,2025-04-30 04:35:39.169785,4,2,0,100.0,127.29547252656036,4.194998856715198,8,1,18.80390320444765,0
SRV_006306,59,female,2025-04-30 05:35:39.169785,5,2,0,24.181366851266446,24.371515178697724,2.9415891038531043,9,1,14.013512967151609,0
SRV_006307,50,male,2025-04-30 06:35:39.169785,6,2,0,30.85039739730257,42.508880824336536,3.259395948049981,6,0,16.084542737832898,0
SRV_006308,27,male,2025-04-30 07:35:39.169785,7,2,0,17.050835291879743,39.334602573995525,3.2380031711704556,9,1,21.226512646143757,0
SRV_006309,54,male,2025-04-30 08:35:39.169785,8,2,0,67.74201018339738,88.10651720376627,4.7914417117947465,8,1,16.337654943066774,0
SRV_006310,29,male,2025-04-30 09:35:39.169785,9,2,0,33.219969178457475,58.89325220350148,4.080204022723593,7,1,17.395747907319716,0
SRV_006311,47,female,2025-04-30 10:35:39.169785,10,2,0,20.835617241238317,27.621996859274574,2.803944887676768,7,1,23.76277641809115,0
SRV_006312,44,female,2025-04-30 11:35:39.169785,11,2,0,18.034323162844263,35.11454183019644,2.8183151527600003,7,1,24.973525676433752,0
SRV_006313,56,male,2025-04-30 12:35:39.169785,12,2,0,40.602932165502565,59.88205498470869,3.3276585266672387,9,1,16.727947389341832,1
SRV_006314,26,male,2025-04-30 13:35:39.169785,13,2,0,19.811450211639812,45.989721036046,2.991278650652025,8,1,31.109993465829028,0
SRV_006315,38,male,2025-04-30 14:35:39.169785,14,2,0,55.696791992319966,78.42082401958086,4.411050364400016,9,1,24.66248352532869,0
SRV_006316,29,male,2025-04-30 15:35:39.169785,15,2,0,20.854937603623142,31.751054775329052,4.13096035666025,8,1,5.915551724100146,0
SRV_006317,46,female,2025-04-30 16:35:39.169785,16,2,0,33.21416357096821,64.27561164069682,2.895520262106772,7,1,21.844807473460104,0
SRV_006318,50,female,2025-04-30 17:35:39.169785,17,2,0,11.169397751234653,25.78774058945228,3.3052084673026463,7,1,26.109317648225005,0
SRV_006319,60,female,2025-04-30 18:35:39.169785,18,2,0,13.915870275094065,24.368925313297055,3.071797125829512,8,1,15.730977626798099,0
SRV_006320,32,male,2025-04-30 19:35:39.169785,19,2,0,43.510547199307666,64.61137857529471,2.6457998543049825,6,0,24.40589359934437,0
SRV_006321,19,male,2025-04-30 20:35:39.169785,20,2,0,26.04011983272938,37.76135968178271,3.0475138393823995,8,1,31.367281013972615,1
SRV_006322,56,male,2025-04-30 21:35:39.169785,21,2,0,49.17886082342273,79.80020296142558,3.6752216539247065,8,1,18.06185267114579,0
SRV_006323,61,male,2025-04-30 22:35:39.169785,22,2,0,39.57629058905567,73.55901031318753,3.0346185331606783,7,1,21.041559178037154,0
SRV_006324,35,male,2025-04-30 23:35:39.169785,23,2,0,49.1596160768749,64.50507245885048,3.4836480630077236,6,0,10.107146484513516,0
SRV_006325,20,male,2025-05-01 00:35:39.169785,0,3,0,56.74930782305119,67.49182401159756,4.213061188797632,6,0,22.072821306873646,0
SRV_006326,24,male,2025-05-01 01:35:39.169785,1,3,0,39.101253208726796,65.18704645546065,3.649468241568639,7,1,26.209077580797977,0
SRV_006327,60,female,2025-05-01 02:35:39.169785,2,3,0,22.911064346784023,43.60154754557659,3.7827004782113147,8,1,27.036302751055842,0
SRV_006328,35,female,2025-05-01 03:35:39.169785,3,3,0,28.729245034037646,41.87837147516137,2.8781745659612157,7,1,9.806482648267476,1
SRV_006329,61,male,2025-05-01 04:35:39.169785,4,3,0,20.967951097853643,37.672813349141926,2.650140393621566,7,1,26.685625593549382,0
SRV_006330,55,female,2025-05-01 05:35:39.169785,5,3,0,20.29944482097502,39.453821469288755,3.5576113743401048,8,1,22.522972475983266,0
SRV_006331,54,male,2025-05-01 06:35:39.169785,6,3,0,15.295314895205522,19.569436968239305,3.6111075147662826,8,1,23.166477701969782,0
SRV_006332,50,male,2025-05-01 07:35:39.169785,7,3,0,33.9887914228093,62.96942513561373,2.4437104969918098,6,0,23.9858817896154,0
SRV_006333,61,female,2025-05-01 08:35:39.169785,8,3,0,100.0,110.81370591653726,4.244967495550739,8,1,20.196084567626954,0
SRV_006334,48,male,2025-05-01 09:35:39.169785,9,3,0,40.110284423479776,55.269599462160954,4.239550583492982,8,1,18.341940999924727,0
SRV_006335,28,female,2025-05-01 10:35:39.169785,10,3,0,10.0,30.862102920094298,3.1511983354787043,8,1,29.358329687638847,1
SRV_006336,21,male,2025-05-01 11:35:39.169785,11,3,0,12.844011620424114,42.90582177280432,2.6142035833208768,6,0,11.586031942977437,0
SRV_006337,35,female,2025-05-01 12:35:39.169785,12,3,0,24.56076703724098,63.149226088802465,2.594824966779354,6,0,27.96970664976093,1
SRV_006338,21,female,2025-05-01 13:35:39.169785,13,3,0,46.24173721294466,63.462214295249495,3.9618044460119064,9,1,27.239115196403414,0
SRV_006339,51,female,2025-05-01 14:35:39.169785,14,3,0,35.89241498868881,65.50468378786739,3.7125238797396625,8,1,16.433010843215172,1
SRV_006340,46,female,2025-05-01 15:35:39.169785,15,3,0,65.17140034863165,79.7948965371304,4.877124187211684,10,1,9.91188828393594,0
SRV_006341,41,female,2025-05-01 16:35:39.169785,16,3,0,18.734817216020403,44.304516408205366,2.5750136534636727,9,1,19.872008689593333,0
SRV_006342,39,female,2025-05-01 17:35:39.169785,17,3,0,40.60987939559011,55.03758690216842,3.162770817064146,8,1,20.630543317217935,1
SRV_006343,19,male,2025-05-01 18:35:39.169785,18,3,0,39.69806524088251,43.01848883840742,4.05402963534664,10,1,14.111047132247855,1
SRV_006344,61,male,2025-05-01 19:35:39.169785,19,3,0,20.86195254435351,50.41381293072578,2.9726973131335606,5,0,8.303893600411175,0
SRV_006345,23,female,2025-05-01 20:35:39.169785,20,3,0,43.72163565238253,56.629386764260545,2.7424125411501157,5,0,17.272629466155983,0
SRV_006346,59,female,2025-05-01 21:35:39.169785,21,3,0,42.623042246004644,64.90859401151006,3.631732758226608,7,1,11.264100300530735,1
SRV_006347,42,female,2025-05-01 22:35:39.169785,22,3,0,31.70981091844491,35.4382449083704,3.0403889760663727,7,1,18.22026537984424,1
SRV_006348,38,male,2025-05-01 23:35:39.169785,23,3,0,34.62324522109806,41.32240774261962,3.9720474311872134,9,1,18.838448759323107,0
SRV_006349,33,male,2025-05-02 00:35:39.169785,0,4,0,100.0,101.57749733339443,4.244972349901962,8,1,21.849793688427017,0
SRV_006350,48,female,2025-05-02 01:35:39.169785,1,4,0,26.06416613860442,49.37463721838711,3.6277059055886114,8,1,19.20962427523255,0
SRV_006351,31,female,2025-05-02 02:35:39.169785,2,4,0,59.28066284893263,69.57082097383147,4.30035476162475,9,1,25.354659308476393,0
SRV_006352,56,female,2025-05-02 03:35:39.169785,3,4,0,51.20413607837709,85.46545602859402,3.8867521903042976,8,1,13.448314929593149,1
SRV_006353,45,male,2025-05-02 04:35:39.169785,4,4,0,12.73125040325262,17.401399863491974,4.691314721519362,10,1,21.92937512892647,0
SRV_006354,49,male,2025-05-02 05:35:39.169785,5,4,0,25.581156484374482,47.46752214648821,3.5133976224679597,8,1,19.208362470838495,0
SRV_006355,45,male,2025-05-02 06:35:39.169785,6,4,0,51.356180241410065,50.9492360170683,4.627006190271954,9,1,26.093088905974493,1
SRV_006356,26,male,2025-05-02 07:35:39.169785,7,4,0,10.0,51.31865398525084,2.6851256404724024,6,0,18.369556188999695,0
SRV_006357,62,female,2025-05-02 08:35:39.169785,8,4,0,98.05717303169851,105.77651390653037,4.487430098075649,10,1,24.605965448132714,0
SRV_006358,39,male,2025-05-02 09:35:39.169785,9,4,0,53.398846137803275,79.68570349115936,4.37268924008362,8,1,20.851881156999415,1
SRV_006359,49,male,2025-05-02 10:35:39.169785,10,4,0,17.17071142623349,31.639489378567333,3.215626886326,7,1,18.44823747650844,0
SRV_006360,22,male,2025-05-02 11:35:39.169785,11,4,0,10.993759013592573,38.067455180023984,3.368846115455433,8,1,13.662940449472764,0
SRV_006361,40,male,2025-05-02 12:35:39.169785,12,4,0,11.172291252373041,20.525951410063822,3.808048857996774,7,1,14.951728566580378,0
SRV_006362,22,female,2025-05-02 13:35:39.169785,13,4,0,29.75688221112048,50.97137183998833,3.6078619443474556,9,1,19.02817318054148,0
SRV_006363,59,male,2025-05-02 14:35:39.169785,14,4,0,37.168351020196354,51.062034053839,2.824803687623095,7,1,19.215512355133306,1
SRV_006364,49,male,2025-05-02 15:35:39.169785,15,4,0,34.349842635305635,81.0649532661559,3.5817511313422097,8,1,22.54385726988448,0
SRV_006365,27,female,2025-05-02 16:35:39.169785,16,4,0,27.988621928945978,38.30913472085173,3.7694806429852856,8,1,26.155458152531047,0
SRV_006366,56,male,2025-05-02 17:35:39.169785,17,4,0,60.53505846622809,69.50381854915909,4.066655739522935,9,1,28.228927793880814,1
SRV_006367,32,female,2025-05-02 18:35:39.169785,18,4,0,46.37779377110987,81.90936668666676,3.4346443715513475,7,1,22.06178713252746,0
SRV_006368,24,male,2025-05-02 19:35:39.169785,19,4,0,47.773596472669816,74.94689761369409,3.1772979043513456,7,1,12.493691485193846,1
SRV_006369,46,female,2025-05-02 20:35:39.169785,20,4,0,25.82729926972747,37.5685990932571,3.043143496344061,9,1,15.657959331358185,0
SRV_006370,64,male,2025-05-02 21:35:39.169785,21,4,0,33.94876671720279,54.87524132105632,3.8766024774720513,7,1,15.05929139391653,0
SRV_006371,20,male,2025-05-02 22:35:39.169785,22,4,0,70.4920453334021,91.74218589030382,4.124521008165971,8,1,10.768021639820159,1
SRV_006372,36,male,2025-05-02 23:35:39.169785,23,4,0,22.724101623680532,45.30641966511575,3.3415517943808037,7,1,30.798443757894717,0
SRV_006373,27,male,2025-05-03 00:35:39.169785,0,5,1,21.808693524988588,49.27571239948742,3.520461392721091,8,1,10.614940597994517,0
SRV_006374,45,male,2025-05-03 01:35:39.169785,1,5,1,13.965641623403863,22.53023994480676,3.1177085932542727,8,1,13.250023353050018,0
SRV_006375,46,male,2025-05-03 02:35:39.169785,2,5,1,88.98209683183849,111.42626382707526,4.8446842215585955,9,1,15.887688297027966,0
SRV_006376,32,female,2025-05-03 03:35:39.169785,3,5,1,53.002604928741306,69.60353039395241,3.247268966414901,7,1,24.78037112077423,1
SRV_006377,52,female,2025-05-03 04:35:39.169785,4,5,1,58.45921155484928,53.04579172641288,4.24426721385657,10,1,23.697490761189343,0
SRV_006378,23,male,2025-05-03 05:35:39.169785,5,5,1,58.97843764387542,73.62951241187245,4.5079338964175895,9,1,11.267877157258164,0
SRV_006379,29,male,2025-05-03 06:35:39.169785,6,5,1,26.20703153417045,40.84673688119551,4.440104808370728,9,1,14.915272837595065,0
SRV_006380,64,female,2025-05-03 07:35:39.169785,7,5,1,42.25845198496827,70.58872843098315,3.884036886084225,9,1,18.851362701738314,0
SRV_006381,55,female,2025-05-03 08:35:39.169785,8,5,1,51.069628302566706,83.5568854981592,3.064539692415728,8,1,13.49287174536572,0
SRV_006382,30,male,2025-05-03 09:35:39.169785,9,5,1,47.17803484014236,73.29630123701267,5.0,9,1,23.68315177816948,1
SRV_006383,46,male,2025-05-03 10:35:39.169785,10,5,1,10.0,15.0,4.014491500992594,9,1,7.302870378466356,0
SRV_006384,36,male,2025-05-03 11:35:39.169785,11,5,1,29.722812716122455,70.5569464927179,4.359062067631498,6,0,24.132999790698776,0
SRV_006385,20,male,2025-05-03 12:35:39.169785,12,5,1,54.71825552578243,85.68446078901381,3.610182988042344,9,1,22.93559054146799,1
SRV_006386,25,female,2025-05-03 13:35:39.169785,13,5,1,36.11931227223988,55.269325603857766,3.6586645987713093,8,1,22.432867449627906,1
SRV_006387,25,female,2025-05-03 14:35:39.169785,14,5,1,66.03940442445665,87.56846862551836,3.9982874675692597,9,1,18.259042560285152,0
SRV_006388,37,female,2025-05-03 15:35:39.169785,15,5,1,20.036080823609495,44.89246938433286,3.145261581682223,7,1,28.324917719839185,0
SRV_006389,64,male,2025-05-03 16:35:39.169785,16,5,1,29.997407744856336,51.08476172038488,2.9916899620547293,7,1,11.477879570193192,0
SRV_006390,21,male,2025-05-03 17:35:39.169785,17,5,1,95.38523411339908,123.79941672078539,4.915160959896953,8,1,11.732755125619743,0
SRV_006391,38,female,2025-05-03 18:35:39.169785,18,5,1,32.76686080427313,67.14616941188144,4.1885146155969375,10,1,31.981707324807076,1
SRV_006392,20,male,2025-05-03 19:35:39.169785,19,5,1,17.78180427570252,18.643767985575398,3.88840417311493,8,1,20.164538938636714,0
SRV_006393,62,male,2025-05-03 20:35:39.169785,20,5,1,41.981073056152795,58.315912212385236,3.3005883859550207,9,1,25.86052002738285,1
SRV_006394,25,male,2025-05-03 21:35:39.169785,21,5,1,57.55119420072029,81.41967339984382,3.5417713920844904,9,1,15.558123853671297,0
SRV_006395,40,female,2025-05-03 22:35:39.169785,22,5,1,18.11309980963059,25.305230361782147,3.686336397368595,10,1,17.00371083721234,1
SRV_006396,33,male,2025-05-03 23:35:39.169785,23,5,1,10.0,51.26837058183227,3.6498817765163203,7,1,30.501741727939283,0
SRV_006397,30,male,2025-05-04 00:35:39.169785,0,6,1,70.41370301050674,63.68156712563206,4.255110447257032,9,1,22.65781556534061,0
SRV_006398,20,female,2025-05-04 01:35:39.169785,1,6,1,51.64419941360215,64.66503827550497,3.5502983151641967,8,1,23.497583726350317,1
SRV_006399,26,female,2025-05-04 02:35:39.169785,2,6,1,10.0,36.71862863921541,3.751835849336346,9,1,19.214688879934865,1
SRV_006400,31,male,2025-05-04 03:35:39.169785,3,6,1,21.98957727851911,64.39538457890586,4.01118655944633,8,1,16.089894359827976,0
SRV_006401,30,female,2025-05-04 04:35:39.169785,4,6,1,38.40692919613629,61.50319371838651,3.9605972652779577,8,1,25.168546416648667,0
SRV_006402,24,male,2025-05-04 05:35:39.169785,5,6,1,45.741721894662135,71.75663253936997,3.417698211318408,8,1,17.785857238922745,0
SRV_006403,32,male,2025-05-04 06:35:39.169785,6,6,1,39.59794708857239,53.920255417038085,3.2403720236983347,8,1,17.982727902491458,1
SRV_006404,24,female,2025-05-04 07:35:39.169785,7,6,1,28.029742575935078,68.0151321270017,4.125908816241428,8,1,18.63276654721017,0
SRV_006405,55,male,2025-05-04 08:35:39.169785,8,6,1,11.726116560902549,48.753728206249946,3.0138888080158317,6,0,20.579524704885156,0
SRV_006406,51,male,2025-05-04 09:35:39.169785,9,6,1,37.76918653074152,66.14935887152545,3.4267006723788227,6,0,16.0540245198257,0
SRV_006407,58,female,2025-05-04 10:35:39.169785,10,6,1,11.721877075044828,15.0,3.4079051771875264,8,1,15.269301470183299,0
SRV_006408,39,female,2025-05-04 11:35:39.169785,11,6,1,31.64812668042692,52.88503369701922,3.2824746453616678,8,1,17.04486693282291,1
SRV_006409,41,male,2025-05-04 12:35:39.169785,12,6,1,41.57141659489211,55.184027400263794,4.1059313800256705,10,1,16.540366136341834,0
SRV_006410,54,male,2025-05-04 13:35:39.169785,13,6,1,76.49619629111716,96.55119288936662,4.206540013525799,8,1,5.887008364893925,0
SRV_006411,61,male,2025-05-04 14:35:39.169785,14,6,1,54.53067674019234,69.82314423561436,3.566290175277786,7,1,27.911441775205493,0
SRV_006412,18,male,2025-05-04 15:35:39.169785,15,6,1,25.63031036918528,49.73063773674072,3.4565911605807846,8,1,21.183495592029526,1
SRV_006413,27,male,2025-05-04 16:35:39.169785,16,6,1,34.62358933131851,48.33363024130005,3.1253197545717364,7,1,16.734644646986734,0
SRV_006414,60,male,2025-05-04 17:35:39.169785,17,6,1,20.201245798203065,37.652737993651435,3.0301769930580678,7,1,25.717632942875603,0
SRV_006415,33,female,2025-05-04 18:35:39.169785,18,6,1,22.838381884014783,38.727012206100596,3.134319907138897,7,1,11.689768349691514,0
SRV_006416,63,male,2025-05-04 19:35:39.169785,19,6,1,50.32385899379586,74.29006751648114,4.2765222794180975,9,1,22.898128360991578,0
SRV_006417,25,male,2025-05-04 20:35:39.169785,20,6,1,14.116404752149029,19.30061150373913,3.5395719993719297,8,1,19.08835051060095,0
SRV_006418,42,male,2025-05-04 21:35:39.169785,21,6,1,29.35160941267998,31.63339093020038,2.8259311199849106,8,1,18.46993978965268,0
SRV_006419,29,male,2025-05-04 22:35:39.169785,22,6,1,24.902767666843868,53.11982285321696,3.259095935403824,9,1,17.485897362027703,0
SRV_006420,42,female,2025-05-04 23:35:39.169785,23,6,1,91.70835914055894,107.51971886114148,3.8743700920387862,7,1,25.11363051446719,0
SRV_006421,34,male,2025-05-05 00:35:39.169785,0,0,0,33.63347385678338,61.12254322273255,3.1740989089414073,8,1,18.541898764545927,0
SRV_006422,43,female,2025-05-05 01:35:39.169785,1,0,0,50.881791964879326,79.23459615278725,3.574436496260044,10,1,20.146580127536534,0
SRV_006423,63,female,2025-05-05 02:35:39.169785,2,0,0,12.456514370704404,25.979229872863726,3.3880150703259546,8,1,28.87693075500317,0
SRV_006424,31,female,2025-05-05 03:35:39.169785,3,0,0,30.432056251749295,44.69740709971013,3.6497050794343906,9,1,20.872677310408516,0
SRV_006425,58,male,2025-05-05 04:35:39.169785,4,0,0,13.309139056517937,27.02623598732586,2.555675477079292,8,1,18.236843007591425,0
SRV_006426,53,female,2025-05-05 05:35:39.169785,5,0,0,39.518765616743586,45.532850979671835,2.9791465307006915,7,1,20.30249844436859,1
SRV_006427,40,male,2025-05-05 06:35:39.169785,6,0,0,34.59643551266088,38.04005401526352,3.31780652671439,7,1,23.361555714449953,0
SRV_006428,60,male,2025-05-05 07:35:39.169785,7,0,0,38.28325297247672,56.87541926705081,3.7584204030306405,8,1,14.753549697478743,1
SRV_006429,23,male,2025-05-05 08:35:39.169785,8,0,0,10.0,16.68444658228203,3.1674470199060116,7,1,24.385485022230824,0
SRV_006430,64,male,2025-05-05 09:35:39.169785,9,0,0,42.227382331983414,60.445416378828405,2.690077472688751,8,1,17.820519431132098,0
